ord__Motivation_Level,ord__Parental_Involvement,ord__Access_to_Resources,ord__Teacher_Quality,num__Hours_Studied,num__Attendance,num__Previous_Scores,num__Tutoring_Sessions,num__Total_Dedication
2.0,0.0,0.0,2.0,-0.8315984697138568,0.34452034758124034,0.9676771906702193,-0.4014114235676847,-0.6323432303939834
1.0,1.0,1.0,0.0,-1.4999370584027398,1.2969163657696883,1.1760212366506848,0.40903557216346226,-1.0342881213278838
0.0,1.0,1.0,2.0,-2.168275647091623,-0.5212942144082578,-0.6296271618466828,-0.4014114235676847,-2.019520481896095
1.0,1.0,2.0,1.0,-0.16325988102497352,0.6908461723770396,0.7593331446897538,2.029929563625756,0.13789535130260677
2.0,0.0,2.0,1.0,-0.4974291753694151,-1.0407829516019567,0.8287811600165756,-1.2118584192988318,-0.8267723869387537
1.0,1.0,1.0,1.0,0.6721633548361304,1.1237534533717888,1.453813297957972,2.840376559356903,1.1848215788513705
1.0,1.0,2.0,1.0,-1.8341063527471815,-1.3005273201988061,-0.5601791465198609,-0.4014114235676847,-1.894263236814368
2.0,1.0,1.0,1.0,1.173417296352793,-0.8676200392040571,1.6621573439384376,0.40903557216346226,0.5454487755983753
1.0,1.0,1.0,2.0,-0.9986831168860775,0.9505905409738891,1.3843652826311503,0.40903557216346226,-0.6061700747052642
2.0,1.0,1.0,1.0,0.8392480020083513,-0.8676200392040571,-1.324107315114901,-1.2118584192988318,0.28371721871118477
1.0,1.0,2.0,2.0,-0.4974291753694151,-1.0407829516019567,-0.2823870852125736,-0.4014114235676847,-0.8267723869387537
0.0,2.0,2.0,1.0,-0.9986831168860775,-0.2615498458114084,0.9676771906702193,-1.2118584192988318,-0.9725942543473313
1.0,0.0,1.0,1.0,1.006332649180572,-0.5212942144082578,-1.2546592997880792,-1.2118584192988318,0.6090121536995503
1.0,1.0,1.0,1.0,-0.16325988102497352,-1.2139458639998564,-0.0740430392321081,-0.4014114235676847,-0.6435602971177199
0.0,1.0,1.0,2.0,0.3379940604916889,-0.7810385830051073,-1.324107315114901,-1.2118584192988318,-0.06775087196590028
0.0,1.0,2.0,1.0,-1.1657677640582984,-0.7810385830051073,-1.67134739174901,2.029929563625756,-1.2623684780438642
1.0,1.0,2.0,0.0,2.0088405322138967,0.6042647161780897,-0.2823870852125736,-1.2118584192988318,2.216791717435152
0.0,1.0,1.0,1.0,-0.8315984697138568,1.1237534533717888,0.2037490220751792,-1.2118584192988318,-0.3799592291099062
1.0,2.0,0.0,1.0,0.6721633548361304,-0.3481313020103582,-0.14349105455892994,2.029929563625756,0.42206104163727176
1.0,1.0,0.0,1.0,1.6746712378694553,-0.6944571268061575,-0.14349105455892994,-1.2118584192988318,1.050216778166529
2.0,1.0,1.0,1.0,1.173417296352793,-0.0018054772145589292,-0.6990751771735045,-0.4014114235676847,1.0502167781665297
2.0,1.0,1.0,1.0,0.0038247661472472732,1.5566607343665377,0.9676771906702193,1.2194825678946093,0.6763145540419714
2.0,0.0,1.0,1.0,0.5050787076639097,0.9505905409738891,0.13430100674835738,-0.4014114235676847,0.9249595330848024
1.0,1.0,1.0,1.0,1.841755885041676,1.0371719971728388,-1.4630033457685447,-0.4014114235676847,2.3439184736375016
1.0,1.0,2.0,2.0,-0.33034452819719434,-0.7810385830051073,0.41209306805564466,-0.4014114235676847,-0.5986920302227732
1.0,1.0,1.0,0.0,-0.16325988102497352,0.1713574351833407,-0.5601791465198609,-1.2118584192988318,-0.07522891644839162
0.0,1.0,1.0,1.0,-0.4974291753694151,-1.4736902325967058,1.3149172673043283,-1.2118584192988318,-0.9856808321916909
1.0,1.0,0.0,1.0,-1.3328524112305191,-0.7810385830051073,1.7316053592652594,0.40903557216346226,-1.3951037676080826
0.0,1.0,2.0,2.0,0.0038247661472472732,-1.2139458639998564,1.106573221323863,-1.2118584192988318,-0.5201725631566156
2.0,2.0,2.0,2.0,-0.33034452819719434,-0.6944571268061575,0.34264505272882284,-0.4014114235676847,-0.565040830051563
1.0,1.0,2.0,1.0,-0.16325988102497352,0.43110180378019014,-0.0740430392321081,-0.4014114235676847,0.031333217427107575
1.0,1.0,2.0,2.0,-0.4974291753694151,-0.17496838961245856,-0.35183510053939543,0.40903557216346226,-0.5089554964328791
2.0,1.0,0.0,1.0,1.173417296352793,-0.5212942144082578,-0.7685231925003264,-0.4014114235676847,0.7473559766256372
1.0,0.0,1.0,2.0,0.3379940604916889,-1.3005273201988061,0.48154108338246654,0.40903557216346226,-0.3145263398881086
1.0,2.0,1.0,1.0,-0.9986831168860775,-0.0018054772145589292,0.41209306805564466,-0.4014114235676847,-0.8940747872811741
1.0,1.0,2.0,1.0,1.3405019435250136,-1.2139458639998564,-0.5601791465198609,-0.4014114235676847,0.4669293085322185
1.0,0.0,2.0,0.0,0.0038247661472472732,-0.434712758209308,-0.5601791465198609,-0.4014114235676847,-0.18366056144451323
1.0,0.0,1.0,1.0,-0.4974291753694151,0.1713574351833407,-0.8379712078271482,0.40903557216346226,-0.3818287402305293
2.0,2.0,0.0,1.0,-0.6645138225416359,-1.3005273201988061,1.5232613132847939,0.40903557216346226,-1.0436356769309976
2.0,1.0,1.0,1.0,-2.335360294263844,1.1237534533717888,-1.6018993764221883,-1.2118584192988318,-1.9447400370711834
1.0,2.0,1.0,1.0,2.0088405322138967,0.25793889138229054,-0.49073113119303907,1.2194825678946093,1.977494293995434
1.0,1.0,0.0,2.0,-0.8315984697138568,-0.6078756706072076,-1.67134739174901,0.40903557216346226,-0.9408125652967442
0.0,1.0,2.0,0.0,-2.5024449414360648,-1.3005273201988061,1.5927093286116158,-0.4014114235676847,-2.380336128176294
1.0,2.0,1.0,1.0,-0.33034452819719434,-1.3005273201988061,-0.7685231925003264,0.40903557216346226,-0.8005992312500344
1.0,1.0,1.0,1.0,-0.6645138225416359,0.1713574351833407,1.6621573439384376,1.2194825678946093,-0.5351286521215983
1.0,1.0,1.0,1.0,0.6721633548361304,-0.7810385830051073,0.41209306805564466,-1.2118584192988318,0.19771970716253617
2.0,1.0,1.0,1.0,-0.8315984697138568,1.2969163657696883,-0.9074192231539701,-1.2118584192988318,-0.32387389549122264
2.0,1.0,1.0,1.0,-0.9986831168860775,-0.8676200392040571,1.106573221323863,0.40903557216346226,-1.1558063441683653
1.0,0.0,1.0,1.0,-1.1657677640582984,0.9505905409738891,1.037125205997041,-0.4014114235676847,-0.7762955866819383
1.0,0.0,1.0,1.0,0.8392480020083513,-0.8676200392040571,-1.2546592997880792,2.029929563625756,0.28371721871118477
1.0,1.0,1.0,2.0,0.3379940604916889,-1.4736902325967058,1.5232613132847939,-0.4014114235676847,-0.39678482919551167
1.0,2.0,2.0,1.0,0.6721633548361304,0.43110180378019014,0.9676771906702193,-0.4014114235676847,0.8258754436917942
0.0,2.0,0.0,1.0,0.8392480020083513,1.7298236467644375,0.689885129362932,-0.4014114235676847,1.6858505591782789
1.0,1.0,1.0,1.0,-0.16325988102497352,0.43110180378019014,0.7593331446897538,-1.2118584192988318,0.031333217427107575
1.0,2.0,1.0,2.0,-0.33034452819719434,-1.1273644078009066,-1.67134739174901,-1.2118584192988318,-0.733296830907614
0.0,1.0,2.0,1.0,-0.16325988102497352,0.7774276285759895,-0.6296271618466828,-0.4014114235676847,0.17341606259444006
0.0,1.0,1.0,1.0,0.17090941331946807,-1.1273644078009066,1.453813297957972,1.2194825678946093,-0.35752509566243285
1.0,1.0,2.0,1.0,0.3379940604916889,0.1713574351833407,-1.1852112844612572,-1.2118584192988318,0.3846708192248154
1.0,0.0,1.0,1.0,-0.8315984697138568,0.51768325997914,1.5232613132847939,0.40903557216346226,-0.5762578967752995
1.0,0.0,1.0,1.0,0.0038247661472472732,-0.7810385830051073,-0.49073113119303907,-0.4014114235676847,-0.33322145109433676
1.0,1.0,0.0,2.0,-0.4974291753694151,-0.7810385830051073,-1.2546592997880792,1.2194825678946093,-0.7314273197869913
0.0,1.0,1.0,1.0,0.5050787076639097,-1.1273644078009066,-1.740795407075832,2.029929563625756,-0.10701060549897874
0.0,2.0,1.0,1.0,0.17090941331946807,-1.2139458639998564,0.06485299142153556,1.2194825678946093,-0.39678482919551133
2.0,1.0,1.0,1.0,0.5050787076639097,0.51768325997914,-0.2823870852125736,1.2194825678946093,0.7099657542131815
1.0,0.0,2.0,0.0,0.6721633548361304,-0.0018054772145589292,0.5509890987092884,-0.4014114235676847,0.60153410921706
2.0,0.0,0.0,1.0,-0.16325988102497352,-0.0018054772145589292,1.6621573439384376,-0.4014114235676847,-0.1462703390320572
2.0,0.0,2.0,1.0,0.8392480020083513,-0.5212942144082578,1.3149172673043283,-1.2118584192988318,0.470668330773464
1.0,2.0,2.0,2.0,0.5050787076639097,-0.17496838961245856,-1.0463152538076137,0.40903557216346226,0.36597570801858786
1.0,0.0,1.0,2.0,0.6721633548361304,0.6908461723770396,-1.1852112844612572,-0.4014114235676847,0.9604802443766357
0.0,1.0,0.0,1.0,-3.003698882952727,1.6432421905654877,-1.6018993764221883,-1.2118584192988318,-2.6177640404953886
0.0,1.0,1.0,1.0,-0.33034452819719434,-0.3481313020103582,0.8982291753433975,-0.4014114235676847,-0.4304360293667219
0.0,1.0,1.0,1.0,-0.6645138225416359,-1.1273644078009066,-1.5324513610953665,0.40903557216346226,-0.9838113210710682
1.0,0.0,1.0,1.0,-0.33034452819719434,0.51768325997914,-0.9074192231539701,2.029929563625756,-0.09392402765461914
0.0,2.0,1.0,1.0,0.0038247661472472732,1.2103349095707385,1.2454692519775066,-0.4014114235676847,0.5267536643921472
2.0,0.0,1.0,1.0,0.0038247661472472732,-1.5602716887956556,1.3149172673043283,1.2194825678946093,-0.6697334528064391
0.0,1.0,2.0,1.0,-0.33034452819719434,1.470079278167588,0.8982291753433975,-0.4014114235676847,0.27623917422869376
0.0,1.0,2.0,1.0,-1.4999370584027398,-0.8676200392040571,0.9676771906702193,0.40903557216346226,-1.5484036794991516
2.0,1.0,1.0,1.0,-0.9986831168860775,-0.3481313020103582,0.689885129362932,1.2194825678946093,-0.9987674100360505
1.0,1.0,0.0,1.0,0.3379940604916889,-0.6078756706072076,-1.1852112844612572,2.029929563625756,0.014507617341502474
1.0,2.0,1.0,1.0,0.5050787076639097,-0.6078756706072076,-1.2546592997880792,1.2194825678946093,0.15098192914696637
0.0,2.0,2.0,2.0,0.17090941331946807,-0.3481313020103582,-0.21293906988575176,-0.4014114235676847,-0.004187493864725048
2.0,2.0,2.0,1.0,-0.33034452819719434,-1.0407829516019567,0.8287811600165756,1.2194825678946093,-0.6996456307364038
1.0,2.0,2.0,2.0,0.3379940604916889,0.6042647161780897,-0.7685231925003264,0.40903557216346226,0.5903170424933227
2.0,1.0,1.0,1.0,-0.9986831168860775,-1.4736902325967058,-0.7685231925003264,-0.4014114235676847,-1.3390184339893987
1.0,1.0,2.0,2.0,-0.33034452819719434,-0.5212942144082578,1.106573221323863,-1.2118584192988318,-0.4977384297091422
1.0,1.0,1.0,1.0,-0.9986831168860775,0.1713574351833407,-0.6990751771735045,-0.4014114235676847,-0.8417284759037363
1.0,1.0,2.0,1.0,-0.4974291753694151,-0.434712758209308,0.34264505272882284,-0.4014114235676847,-0.6043005635846415
0.0,1.0,1.0,1.0,0.17090941331946807,0.6908461723770396,-0.8379712078271482,-0.4014114235676847,0.4669293085322185
0.0,1.0,0.0,1.0,2.0088405322138967,-1.3005273201988061,-1.2546592997880792,0.40903557216346226,0.9006558885167063
0.0,1.0,2.0,1.0,0.3379940604916889,-0.2615498458114084,0.689885129362932,0.40903557216346226,0.17902459595630865
2.0,2.0,1.0,1.0,0.0038247661472472732,-0.17496838961245856,0.34264505272882284,0.40903557216346226,-0.07148989420714545
1.0,2.0,0.0,0.0,1.173417296352793,0.25793889138229054,-1.0463152538076137,-1.2118584192988318,1.2016471789369756
0.0,0.0,2.0,2.0,0.6721633548361304,-1.3005273201988061,0.273197037402001,-0.4014114235676847,-0.07148989420714545
1.0,2.0,2.0,1.0,-0.16325988102497352,0.7774276285759895,1.3149172673043283,-1.2118584192988318,0.17341606259444006
1.0,2.0,2.0,1.0,-0.16325988102497352,1.2969163657696883,-0.49073113119303907,1.2194825678946093,0.38654033034543844
0.0,2.0,1.0,2.0,-0.4974291753694151,-0.8676200392040571,0.48154108338246654,0.40903557216346226,-0.763209008837579
2.0,2.0,1.0,1.0,-0.16325988102497352,-0.8676200392040571,-0.49073113119303907,-0.4014114235676847,-0.5014774519503881
1.0,1.0,0.0,0.0,-0.16325988102497352,-1.2139458639998564,-1.1852112844612572,2.840376559356903,-0.6435602971177199
0.0,1.0,1.0,1.0,-0.6645138225416359,-0.08838693341350874,0.48154108338246654,0.40903557216346226,-0.6248651859114921
2.0,1.0,0.0,1.0,0.17090941331946807,1.6432421905654877,-1.2546592997880792,0.40903557216346226,0.8987863773960831
1.0,1.0,2.0,2.0,0.0038247661472472732,-1.6468531449946056,0.41209306805564466,-1.2118584192988318,-0.7071236752188952
1.0,1.0,1.0,1.0,-0.8315984697138568,1.6432421905654877,-0.2823870852125736,-1.2118584192988318,-0.21170322825385518
1.0,2.0,1.0,1.0,-0.9986831168860775,-0.5212942144082578,1.7316053592652594,-0.4014114235676847,-1.051113721413489
0.0,2.0,0.0,1.0,-0.8315984697138568,-0.5212942144082578,-0.21293906988575176,0.40903557216346226,-0.9127698984874022
2.0,0.0,2.0,2.0,-3.003698882952727,1.5566607343665377,0.34264505272882284,0.40903557216346226,-2.6215030627366342
0.0,2.0,2.0,0.0,-0.16325988102497352,1.470079278167588,0.2037490220751792,-1.2118584192988318,0.45758175292910436
0.0,2.0,2.0,2.0,1.5075865906972346,1.3834978219686382,-1.324107315114901,-1.2118584192988318,2.216791717435152
1.0,2.0,0.0,2.0,-0.16325988102497352,0.1713574351833407,-0.2823870852125736,-0.4014114235676847,-0.07522891644839162
0.0,2.0,1.0,0.0,-0.16325988102497352,-1.5602716887956556,0.48154108338246654,-1.2118584192988318,-0.7856431422850524
1.0,1.0,2.0,1.0,1.006332649180572,-1.4736902325967058,-0.0740430392321081,-0.4014114235676847,0.07433197320143187
1.0,1.0,1.0,1.0,0.3379940604916889,0.7774276285759895,-1.4630033457685447,-0.4014114235676847,0.6725755318007258
1.0,1.0,2.0,1.0,-1.3328524112305191,1.2969163657696883,0.689885129362932,0.40903557216346226,-0.8566845648687187
1.0,1.0,0.0,2.0,0.6721633548361304,-0.434712758209308,1.3149172673043283,0.40903557216346226,0.3771927747423244
2.0,0.0,2.0,2.0,-1.1657677640582984,0.6908461723770396,0.8982291753433975,0.40903557216346226,-0.8492065203862273
1.0,1.0,0.0,2.0,-0.33034452819719434,-1.4736902325967058,-1.6018993764221883,0.40903557216346226,-0.8679016315924551
1.0,1.0,0.0,1.0,1.006332649180572,-0.08838693341350874,1.5232613132847939,-0.4014114235676847,0.8520485993805134
1.0,2.0,1.0,1.0,-1.8341063527471815,0.08477597898439089,-0.14349105455892994,-0.4014114235676847,-1.6250536354446858
1.0,2.0,1.0,2.0,0.5050787076639097,0.8640090847749392,-1.67134739174901,-1.2118584192988318,0.8819607773104781
1.0,2.0,0.0,2.0,0.17090941331946807,-0.08838693341350874,1.6621573439384376,0.40903557216346226,0.11359170673451066
1.0,1.0,1.0,1.0,1.3405019435250136,1.5566607343665377,-1.1157632691344355,-0.4014114235676847,2.14201127261024
1.0,0.0,2.0,1.0,-0.6645138225416359,0.8640090847749392,-1.67134739174901,-0.4014114235676847,-0.2958312286818807
2.0,1.0,1.0,0.0,1.5075865906972346,0.25793889138229054,-1.3935553304417228,0.40903557216346226,1.5119860249603592
0.0,2.0,2.0,2.0,0.5050787076639097,-1.4736902325967058,1.7316053592652594,0.40903557216346226,-0.2790056285962756
0.0,1.0,2.0,1.0,-1.1657677640582984,-0.08838693341350874,-0.8379712078271482,1.2194825678946093,-1.067939321499094
0.0,2.0,1.0,2.0,1.3405019435250136,-0.17496838961245856,0.7593331446897538,-1.2118584192988318,1.0950850450614764
0.0,1.0,2.0,1.0,0.17090941331946807,-0.08838693341350874,1.1760212366506848,-1.2118584192988318,0.11359170673451066
1.0,2.0,1.0,0.0,1.6746712378694553,0.51768325997914,0.2037490220751792,2.029929563625756,1.8354114488281024
0.0,1.0,2.0,1.0,2.175925179386118,0.6042647161780897,0.13430100674835738,-1.2118584192988318,2.3794391849293346
1.0,1.0,2.0,1.0,-0.8315984697138568,1.2103349095707385,-0.7685231925003264,0.40903557216346226,-0.3519165623005646
0.0,2.0,0.0,2.0,0.0038247661472472732,1.470079278167588,1.2454692519775066,-0.4014114235676847,0.638924331629515
1.0,2.0,1.0,2.0,0.17090941331946807,-0.6078756706072076,1.6621573439384376,-0.4014114235676847,-0.12196669446396109
2.0,1.0,1.0,1.0,1.173417296352793,-0.17496838961245856,0.06485299142153556,-0.4014114235676847,0.9492631776528991
0.0,2.0,1.0,1.0,1.006332649180572,0.9505905409738891,-1.2546592997880792,1.2194825678946093,1.4353360690148247
1.0,1.0,1.0,1.0,0.17090941331946807,-0.0018054772145589292,1.037125205997041,-1.2118584192988318,0.15285144026758946
1.0,0.0,1.0,2.0,1.6746712378694553,0.34452034758124034,1.3843652826311503,0.40903557216346226,1.7232407815907345
1.0,2.0,2.0,1.0,-0.6645138225416359,1.7298236467644375,0.48154108338246654,0.40903557216346226,0.003290550617765961
1.0,0.0,2.0,2.0,-0.6645138225416359,-0.17496838961245856,-0.9074192231539701,-1.2118584192988318,-0.6547773638414568
1.0,1.0,1.0,1.0,0.0038247661472472732,0.9505905409738891,0.8982291753433975,-0.4014114235676847,0.4145829971547801
1.0,1.0,1.0,1.0,0.3379940604916889,-1.7334346011935553,-1.6018993764221883,-1.2118584192988318,-0.520172563156616
1.0,1.0,0.0,1.0,-0.33034452819719434,-0.6944571268061575,0.6204371140361101,0.40903557216346226,-0.565040830051563
2.0,0.0,1.0,1.0,-0.16325988102497352,-0.08838693341350874,1.6621573439384376,-0.4014114235676847,-0.18179105032389015
1.0,2.0,2.0,0.0,-2.168275647091623,-1.387108776397756,0.41209306805564466,0.40903557216346226,-2.1503862603396904
1.0,1.0,1.0,1.0,-0.8315984697138568,1.1237534533717888,0.7593331446897538,-1.2118584192988318,-0.3799592291099062
1.0,2.0,0.0,0.0,-1.1657677640582984,-0.9542014954030069,1.3149172673043283,1.2194825678946093,-1.310975767180057
1.0,2.0,1.0,2.0,0.0038247661472472732,0.8640090847749392,-1.324107315114901,-1.2118584192988318,0.3771927747423244
1.0,2.0,1.0,2.0,-0.33034452819719434,0.9505905409738891,-0.42128311586621725,2.840376559356903,0.07433197320143187
2.0,2.0,1.0,0.0,-1.3328524112305191,0.1713574351833407,1.453813297957972,-1.2118584192988318,-1.148328299685874
1.0,1.0,1.0,1.0,1.5075865906972346,-1.0407829516019567,0.9676771906702193,-1.2118584192988318,0.6987486874894451
1.0,1.0,1.0,0.0,1.173417296352793,0.25793889138229054,1.3843652826311503,-1.2118584192988318,1.2016471789369756
1.0,0.0,1.0,2.0,0.8392480020083513,1.6432421905654877,-0.42128311586621725,-0.4014114235676847,1.639112781162709
2.0,0.0,1.0,2.0,-0.6645138225416359,-1.0407829516019567,0.689885129362932,-0.4014114235676847,-0.9538991431411035
0.0,1.0,1.0,0.0,0.6721633548361304,0.9505905409738891,-1.3935553304417228,-1.2118584192988318,1.0950850450614764
2.0,0.0,1.0,1.0,0.3379940604916889,1.5566607343665377,-1.324107315114901,-0.4014114235676847,1.0427387336840381
2.0,1.0,1.0,1.0,-0.8315984697138568,-0.6078756706072076,0.06485299142153556,0.40903557216346226,-0.9408125652967442
1.0,0.0,1.0,1.0,0.3379940604916889,-0.9542014954030069,0.6204371140361101,-1.2118584192988318,-0.15000936127330303
0.0,1.0,1.0,1.0,1.3405019435250136,-0.5212942144082578,1.453813297957972,-1.2118584192988318,0.8856997995517236
1.0,1.0,1.0,2.0,0.0038247661472472732,1.3834978219686382,-0.2823870852125736,2.840376559356903,0.6015341092170593
1.0,2.0,2.0,1.0,0.8392480020083513,-0.2615498458114084,0.689885129362932,0.40903557216346226,0.6108816648201734
0.0,2.0,1.0,2.0,1.173417296352793,1.6432421905654877,-1.5324513610953665,0.40903557216346226,2.009275983046022
2.0,1.0,2.0,2.0,-1.1657677640582984,-0.6078756706072076,-1.0463152538076137,-1.2118584192988318,-1.2137611889076716
1.0,1.0,2.0,1.0,-0.16325988102497352,-0.08838693341350874,-1.3935553304417228,1.2194825678946093,-0.18179105032389015
0.0,1.0,1.0,1.0,-0.4974291753694151,1.5566607343665377,0.8287811600165756,-1.2118584192988318,0.12667828457887026
1.0,1.0,1.0,2.0,-0.33034452819719434,0.7774276285759895,-1.5324513610953665,2.840376559356903,0.007029572859011466
1.0,2.0,1.0,1.0,-0.4974291753694151,-1.1273644078009066,-1.67134739174901,1.2194825678946093,-0.8585540759893411
0.0,1.0,1.0,1.0,-0.4974291753694151,1.470079278167588,-0.9768672384807918,0.40903557216346226,0.09489659552828247
1.0,1.0,0.0,2.0,-0.33034452819719434,-0.17496838961245856,-0.14349105455892994,-0.4014114235676847,-0.36313362902430113
1.0,1.0,1.0,1.0,-0.9986831168860775,1.7298236467644375,1.7316053592652594,1.2194825678946093,-0.37061167350679247
2.0,1.0,1.0,1.0,-1.8341063527471815,1.3834978219686382,0.48154108338246654,-1.2118584192988318,-1.3726696341606088
1.0,0.0,0.0,2.0,-0.8315984697138568,1.2103349095707385,0.13430100674835738,-0.4014114235676847,-0.3519165623005646
1.0,1.0,1.0,1.0,0.17090941331946807,-1.3005273201988061,-0.5601791465198609,-0.4014114235676847,-0.4360445627285901
1.0,1.0,2.0,1.0,2.3430098265583386,1.5566607343665377,0.273197037402001,-0.4014114235676847,3.241283811536442
0.0,0.0,1.0,1.0,0.8392480020083513,-0.8676200392040571,-0.9768672384807918,1.2194825678946093,0.28371721871118477
0.0,1.0,1.0,1.0,1.006332649180572,-1.3005273201988061,0.48154108338246654,-0.4014114235676847,0.17154655147381764
2.0,1.0,1.0,2.0,1.841755885041676,-0.0018054772145589292,-0.2823870852125736,0.40903557216346226,1.648460336765823
0.0,1.0,1.0,1.0,-1.4999370584027398,1.5566607343665377,0.48154108338246654,-0.4014114235676847,-0.9725942543473316
0.0,1.0,2.0,1.0,1.841755885041676,-0.3481313020103582,-0.35183510053939543,1.2194825678946093,1.4166409578085966
1.0,1.0,2.0,1.0,-2.335360294263844,-0.7810385830051073,0.689885129362932,-0.4014114235676847,-2.191515504993392
1.0,2.0,1.0,1.0,0.5050787076639097,-0.5212942144082578,1.3843652826311503,0.40903557216346226,0.19398068492129067
1.0,1.0,1.0,2.0,-2.001190999919402,-1.1273644078009066,1.1760212366506848,-1.2118584192988318,-1.9858692817248846
1.0,1.0,2.0,1.0,0.17090941331946807,-1.1273644078009066,-1.6018993764221883,1.2194825678946093,-0.35752509566243285
1.0,0.0,1.0,2.0,-2.168275647091623,-0.9542014954030069,0.8982291753433975,-1.2118584192988318,-2.084953371117893
1.0,0.0,1.0,1.0,0.0038247661472472732,1.6432421905654877,1.5232613132847939,0.40903557216346226,0.7137047764544271
1.0,0.0,2.0,1.0,-0.9986831168860775,-0.6944571268061575,0.9676771906702193,0.40903557216346226,-1.103460032790927
2.0,1.0,2.0,1.0,1.173417296352793,1.2103349095707385,-0.8379712078271482,-1.2118584192988318,1.7568919817619446
1.0,1.0,1.0,2.0,-1.4999370584027398,-1.6468531449946056,-0.9768672384807918,1.2194825678946093,-1.733485280440808
2.0,0.0,2.0,1.0,1.5075865906972346,-1.5602716887956556,-1.5324513610953665,-1.2118584192988318,0.3734537525010789
1.0,1.0,1.0,2.0,0.0038247661472472732,-0.08838693341350874,-0.2823870852125736,-0.4014114235676847,-0.03409967179468975
1.0,1.0,1.0,2.0,0.3379940604916889,0.6908461723770396,-0.21293906988575176,0.40903557216346226,0.631446287147024
0.0,0.0,1.0,2.0,0.5050787076639097,1.6432421905654877,-0.9768672384807918,0.40903557216346226,1.2689495792793961
1.0,1.0,2.0,2.0,1.841755885041676,-1.387108776397756,1.2454692519775066,-0.4014114235676847,0.7211828209369181
2.0,0.0,2.0,1.0,-0.33034452819719434,-1.5602716887956556,1.106573221323863,2.029929563625756,-0.9015528317636654
1.0,0.0,2.0,2.0,-0.8315984697138568,-1.3005273201988061,0.8287811600165756,-1.2118584192988318,-1.165153899771479
2.0,2.0,2.0,1.0,1.006332649180572,-1.2139458639998564,-0.2823870852125736,0.40903557216346226,0.22015384061000987
2.0,1.0,1.0,1.0,0.3379940604916889,-0.08838693341350874,1.5927093286116158,-1.2118584192988318,0.26128308526371175
1.0,1.0,0.0,2.0,0.17090941331946807,0.51768325997914,-1.324107315114901,-0.4014114235676847,0.3884098414660609
1.0,1.0,0.0,1.0,1.3405019435250136,-0.9542014954030069,1.5927093286116158,-1.2118584192988318,0.623968242664533
0.0,1.0,2.0,1.0,-1.1657677640582984,0.1713574351833407,-0.14349105455892994,2.029929563625756,-0.995028387794805
0.0,2.0,2.0,1.0,0.6721633548361304,-1.1273644078009066,0.13430100674835738,-1.2118584192988318,0.018246639582748643
2.0,1.0,0.0,1.0,0.8392480020083513,-1.5602716887956556,-0.9768672384807918,-0.4014114235676847,-0.09018500541337364
1.0,1.0,1.0,2.0,0.6721633548361304,-0.6078756706072076,1.6621573439384376,1.2194825678946093,0.2874562409524303
2.0,1.0,0.0,1.0,0.8392480020083513,-0.2615498458114084,-0.6990751771735045,-1.2118584192988318,0.6108816648201734
2.0,2.0,2.0,2.0,-1.3328524112305191,-0.0018054772145589292,1.1760212366506848,-0.4014114235676847,-1.1931965665808206
0.0,0.0,2.0,1.0,0.5050787076639097,-0.0018054772145589292,-0.8379712078271482,-1.2118584192988318,0.45197321956723646
1.0,1.0,0.0,1.0,-0.33034452819719434,1.470079278167588,0.8982291753433975,-1.2118584192988318,0.27623917422869376
1.0,1.0,1.0,0.0,2.175925179386118,-1.2139458639998564,0.13430100674835738,0.40903557216346226,1.08386797833774
1.0,2.0,1.0,1.0,1.841755885041676,1.2969163657696883,0.8287811600165756,0.40903557216346226,2.5177830078554213
0.0,1.0,0.0,2.0,1.173417296352793,0.08477597898439089,0.13430100674835738,-0.4014114235676847,1.1006935784233451
0.0,2.0,1.0,2.0,-1.8341063527471815,-0.8676200392040571,0.48154108338246654,0.40903557216346226,-1.8101352363863425
0.0,1.0,1.0,1.0,-0.4974291753694151,0.6042647161780897,-1.5324513610953665,1.2194825678946093,-0.22292029497759203
0.0,0.0,1.0,1.0,0.3379940604916889,-1.387108776397756,1.5927093286116158,-0.4014114235676847,-0.3556555845418101
1.0,1.0,1.0,1.0,0.17090941331946807,-1.1273644078009066,0.8982291753433975,-0.4014114235676847,-0.35752509566243285
0.0,0.0,1.0,1.0,0.5050787076639097,0.7774276285759895,0.689885129362932,-1.2118584192988318,0.8389620215361538
1.0,1.0,1.0,1.0,-0.8315984697138568,-1.3005273201988061,-1.5324513610953665,0.40903557216346226,-1.165153899771479
1.0,1.0,1.0,1.0,0.0038247661472472732,1.0371719971728388,-0.6296271618466828,0.40903557216346226,0.45197321956723646
0.0,2.0,0.0,1.0,-1.3328524112305191,0.1713574351833407,-0.9074192231539701,0.40903557216346226,-1.148328299685874
0.0,0.0,1.0,1.0,-0.33034452819719434,0.43110180378019014,-1.324107315114901,-1.2118584192988318,-0.12757522782582967
2.0,0.0,1.0,1.0,0.6721633548361304,-0.2615498458114084,1.1760212366506848,-1.2118584192988318,0.4669293085322185
1.0,1.0,2.0,2.0,-0.6645138225416359,0.25793889138229054,1.3843652826311503,0.40903557216346226,-0.5052164741916336
1.0,1.0,1.0,1.0,1.173417296352793,-0.434712758209308,-1.0463152538076137,2.029929563625756,0.7978327768824526
0.0,0.0,1.0,0.0,1.6746712378694553,0.6042647161780897,-0.004595023905286278,1.2194825678946093,1.891496782446786
